freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839375E-001	4.1831676E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839262E-001	4.1790985E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840338E-001	4.1758896E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840075E-001	4.1724327E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6839077E-001	4.1690697E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.6840233E-001	4.1657192E+001
5.0001852E+004	2.1376746E+000	-5.3577390E-002	3.000000000000000E+000	3.6836842E-001	4.1393410E+001
3.9461480E+004	2.1387761E+000	-2.6308296E-002	3.000000000000000E+000	3.6836684E-001	4.1240044E+001
3.1147934E+004	2.1412628E+000	7.4975414E-004	3.000000000000000E+000	3.6835882E-001	4.1021431E+001
2.4588033E+004	2.1458466E+000	2.5189238E-002	3.000000000000000E+000	3.6836720E-001	4.0829601E+001
1.9410633E+004	2.1471546E+000	5.3071894E-002	3.000000000000000E+000	3.6836448E-001	4.0701958E+001
1.5318811E+004	2.1542344E+000	8.1251264E-002	3.000000000000000E+000	3.6836416E-001	4.0591320E+001
1.2089894E+004	2.1630545E+000	1.1090606E-001	3.000000000000000E+000	3.6836061E-001	4.0474350E+001
9.5475840E+003	2.1758277E+000	1.4651772E-001	3.000000000000000E+000	3.6833960E-001	4.0310310E+001
7.5337441E+003	2.1891522E+000	1.8468082E-001	3.000000000000000E+000	3.6834002E-001	4.0195873E+001
5.9476943E+003	2.2118306E+000	2.3128629E-001	3.000000000000000E+000	3.6834535E-001	4.0064968E+001
4.6935005E+003	2.2376664E+000	2.8122729E-001	3.000000000000000E+000	3.6834708E-001	3.9920357E+001
3.7038176E+003	2.2737575E+000	3.3615857E-001	3.000000000000000E+000	3.6834446E-001	3.9783607E+001
2.9240623E+003	2.3200791E+000	4.0513358E-001	3.000000000000000E+000	3.6834198E-001	3.9651882E+001
2.3077876E+003	2.3831227E+000	4.7878665E-001	3.000000000000000E+000	3.6834535E-001	3.9530437E+001
1.8217489E+003	2.4625049E+000	5.5501324E-001	3.000000000000000E+000	3.6834288E-001	3.9417622E+001
