freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
2.5766790E+001	2.8024552E+000	1.0288249E-001	3.000000000000000E+000	5.3587830E-001	8.2998238E+001
2.0331816E+001	2.8167701E+000	1.0503370E-001	3.000000000000000E+000	5.3586680E-001	8.2918144E+001
1.6053095E+001	2.8326566E+000	1.0451817E-001	3.000000000000000E+000	5.3586769E-001	8.2845070E+001
1.2668893E+001	2.8498282E+000	1.0839061E-001	3.000000000000000E+000	5.3585082E-001	8.2754227E+001
9.9968166E+000	2.8676171E+000	1.1192101E-001	3.000000000000000E+000	5.3586107E-001	8.2694069E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354756E-001	8.8680016E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354369E-001	8.8527855E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354589E-001	8.8406120E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354136E-001	8.8315704E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5353665E-001	8.8219719E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354166E-001	8.8139336E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5353099E-001	8.8064209E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354828E-001	8.7997078E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5355108E-001	8.7933022E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5353522E-001	8.7871956E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5353755E-001	8.7816460E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5354840E-001	8.7769333E+001
